Year,Month,Day,Date,AQI,AQI_Category_Indian_GOV
2024,7,5,2024-07-05,49.0,Good
2024,7,6,2024-07-06,63.0,Satisfactory
2024,7,7,2024-07-07,54.0,Satisfactory
2024,7,8,2024-07-08,57.0,Satisfactory
2024,7,9,2024-07-09,60.0,Satisfactory
2024,7,10,2024-07-10,56.0,Satisfactory
2024,7,11,2024-07-11,48.0,Good
2024,7,12,2024-07-12,52.0,Satisfactory
2024,7,13,2024-07-13,49.0,Good
2024,7,14,2024-07-14,46.0,Good
2024,7,15,2024-07-15,51.0,Satisfactory
2024,7,16,2024-07-16,49.0,Good
2024,7,17,2024-07-17,49.0,Good
2024,7,18,2024-07-18,47.0,Good
2024,7,19,2024-07-19,48.0,Good
2024,7,20,2024-07-20,52.0,Satisfactory
2024,7,21,2024-07-21,51.0,Satisfactory
2024,7,22,2024-07-22,51.0,Satisfactory
2024,7,23,2024-07-23,59.0,Satisfactory
2024,7,24,2024-07-24,56.0,Satisfactory
2024,7,25,2024-07-25,62.0,Satisfactory
2024,7,26,2024-07-26,48.0,Good
2024,7,27,2024-07-27,49.0,Good
2024,7,28,2024-07-28,50.0,Good
2024,7,29,2024-07-29,49.0,Good
2024,7,30,2024-07-30,50.0,Good
2024,7,31,2024-07-31,46.0,Good
2024,8,1,2024-08-01,48.0,Good
2024,8,2,2024-08-02,55.0,Satisfactory
2024,8,3,2024-08-03,52.0,Satisfactory
2024,8,4,2024-08-04,52.0,Satisfactory
2024,8,5,2024-08-05,49.0,Good
2024,8,6,2024-08-06,44.0,Good
2024,8,7,2024-08-07,47.0,Good
2024,8,8,2024-08-08,40.0,Good
2024,8,9,2024-08-09,48.0,Good
2024,8,10,2024-08-10,46.0,Good
2024,8,11,2024-08-11,46.0,Good
2024,8,12,2024-08-12,44.0,Good
2024,8,13,2024-08-13,45.0,Good
2024,8,14,2024-08-14,58.0,Satisfactory
2024,8,15,2024-08-15,63.0,Satisfactory
2024,8,16,2024-08-16,60.0,Satisfactory
2024,8,17,2024-08-17,59.0,Satisfactory
2024,8,18,2024-08-18,62.0,Satisfactory
2024,8,19,2024-08-19,69.0,Satisfactory
2024,8,20,2024-08-20,67.0,Satisfactory
2024,8,21,2024-08-21,66.0,Satisfactory
2024,8,22,2024-08-22,66.0,Satisfactory
2024,8,23,2024-08-23,52.0,Satisfactory
2024,8,24,2024-08-24,45.0,Good
2024,8,25,2024-08-25,40.0,Good
2024,8,26,2024-08-26,45.0,Good
2024,8,27,2024-08-27,47.0,Good
2024,8,28,2024-08-28,46.0,Good
2024,8,29,2024-08-29,55.0,Satisfactory
2024,8,30,2024-08-30,52.0,Satisfactory
2024,8,31,2024-08-31,53.0,Satisfactory
2024,9,1,2024-09-01,60.0,Satisfactory
2024,9,2,2024-09-02,51.0,Satisfactory
2024,9,3,2024-09-03,42.0,Good
2024,9,4,2024-09-04,49.0,Good
2024,9,5,2024-09-05,47.0,Good
2024,9,6,2024-09-06,45.0,Good
2024,9,7,2024-09-07,49.0,Good
2024,9,8,2024-09-08,44.0,Good
2024,9,9,2024-09-09,49.0,Good
2024,9,10,2024-09-10,48.0,Good
2024,9,11,2024-09-11,44.0,Good
2024,9,12,2024-09-12,45.0,Good
2024,9,13,2024-09-13,62.0,Satisfactory
2024,9,14,2024-09-14,58.0,Satisfactory
2024,9,15,2024-09-15,50.0,Good
2024,9,16,2024-09-16,49.0,Good
2024,9,17,2024-09-17,53.0,Satisfactory
2024,9,18,2024-09-18,59.0,Satisfactory
2024,9,19,2024-09-19,71.0,Satisfactory
2024,9,20,2024-09-20,78.0,Satisfactory
2024,9,21,2024-09-21,76.0,Satisfactory
2024,9,22,2024-09-22,66.0,Satisfactory
2024,9,23,2024-09-23,74.0,Satisfactory
2024,9,24,2024-09-24,65.0,Satisfactory
2024,9,25,2024-09-25,59.0,Satisfactory
2024,9,26,2024-09-26,52.0,Satisfactory
2024,9,27,2024-09-27,45.0,Good
2024,9,28,2024-09-28,47.0,Good
2024,9,29,2024-09-29,53.0,Satisfactory
2024,9,30,2024-09-30,65.0,Satisfactory
2024,10,1,2024-10-01,82.0,Satisfactory
2024,10,2,2024-10-02,89.0,Satisfactory
2024,10,3,2024-10-03,80.0,Satisfactory
2024,10,4,2024-10-04,71.0,Satisfactory
2024,10,5,2024-10-05,60.0,Satisfactory
2024,10,6,2024-10-06,71.0,Satisfactory
2024,10,7,2024-10-07,101.0,Moderate
2024,10,8,2024-10-08,92.0,Satisfactory
2024,10,9,2024-10-09,98.0,Satisfactory
2024,10,10,2024-10-10,91.0,Satisfactory
2024,10,11,2024-10-11,57.0,Satisfactory
2024,10,12,2024-10-12,57.0,Satisfactory
2024,10,13,2024-10-13,61.0,Satisfactory
2024,10,14,2024-10-14,64.0,Satisfactory
2024,10,15,2024-10-15,60.0,Satisfactory
2024,10,16,2024-10-16,66.0,Satisfactory
2024,10,17,2024-10-17,70.0,Satisfactory
2024,10,18,2024-10-18,72.0,Satisfactory
2024,10,19,2024-10-19,69.0,Satisfactory
2024,10,20,2024-10-20,45.0,Good
2024,10,21,2024-10-21,59.0,Satisfactory
2024,10,22,2024-10-22,70.0,Satisfactory
2024,10,23,2024-10-23,70.0,Satisfactory
2024,10,24,2024-10-24,125.0,Moderate
2024,10,25,2024-10-25,129.0,Moderate
2024,10,26,2024-10-26,113.0,Moderate
2024,10,27,2024-10-27,107.0,Moderate
2024,10,28,2024-10-28,110.0,Moderate
2024,10,29,2024-10-29,126.0,Moderate
2024,10,30,2024-10-30,137.0,Moderate
2024,10,31,2024-10-31,121.0,Moderate
2024,11,1,2024-11-01,114.0,Moderate
2024,11,2,2024-11-02,208.0,Poor
2024,11,3,2024-11-03,140.0,Moderate
2024,11,4,2024-11-04,126.0,Moderate
2024,11,5,2024-11-05,126.0,Moderate
2024,11,6,2024-11-06,140.0,Moderate
2024,11,7,2024-11-07,123.0,Moderate
2024,11,8,2024-11-08,150.0,Moderate
2024,11,9,2024-11-09,135.0,Moderate
2024,11,10,2024-11-10,136.0,Moderate
2024,11,11,2024-11-11,154.0,Moderate
2024,11,12,2024-11-12,166.0,Moderate
2024,11,13,2024-11-13,137.0,Moderate
2024,11,14,2024-11-14,132.0,Moderate
2024,11,15,2024-11-15,134.0,Moderate
2024,11,16,2024-11-16,126.0,Moderate
2024,11,17,2024-11-17,157.0,Moderate
2024,11,18,2024-11-18,145.0,Moderate
2024,11,19,2024-11-19,166.0,Moderate
2024,11,20,2024-11-20,174.0,Moderate
2024,11,21,2024-11-21,184.0,Moderate
2024,11,22,2024-11-22,190.0,Moderate
2024,11,23,2024-11-23,205.0,Poor
2024,11,24,2024-11-24,192.0,Moderate
2024,11,25,2024-11-25,204.0,Poor
2024,11,26,2024-11-26,162.0,Moderate
2024,11,27,2024-11-27,149.0,Moderate
2024,11,28,2024-11-28,162.0,Moderate
2024,11,29,2024-11-29,148.0,Moderate
2024,11,30,2024-11-30,188.0,Moderate
2024,12,1,2024-12-01,191.0,Moderate
2024,12,2,2024-12-02,176.0,Moderate
2024,12,3,2024-12-03,111.0,Moderate
2024,12,4,2024-12-04,88.0,Satisfactory
2024,12,5,2024-12-05,110.0,Moderate
2024,12,6,2024-12-06,111.0,Moderate
2024,12,7,2024-12-07,88.0,Satisfactory
2024,12,8,2024-12-08,83.0,Satisfactory
2024,12,9,2024-12-09,106.0,Moderate
2024,12,10,2024-12-10,119.0,Moderate
2024,12,11,2024-12-11,165.0,Moderate
2024,12,12,2024-12-12,169.0,Moderate
2024,12,13,2024-12-13,140.0,Moderate
2024,12,14,2024-12-14,153.0,Moderate
2024,12,15,2024-12-15,155.0,Moderate
2024,12,16,2024-12-16,159.0,Moderate
2024,12,17,2024-12-17,170.0,Moderate
2024,12,18,2024-12-18,179.0,Moderate
2024,12,19,2024-12-19,175.0,Moderate
2024,12,20,2024-12-20,120.0,Moderate
2024,12,21,2024-12-21,127.0,Moderate
2024,12,22,2024-12-22,102.0,Moderate
2024,12,23,2024-12-23,88.0,Satisfactory
2024,12,24,2024-12-24,106.0,Moderate
2024,12,25,2024-12-25,139.0,Moderate
2024,12,26,2024-12-26,127.0,Moderate
2024,12,27,2024-12-27,109.0,Moderate
2024,12,28,2024-12-28,95.0,Satisfactory
2024,12,29,2024-12-29,110.0,Moderate
2024,12,30,2024-12-30,87.0,Satisfactory
2024,12,31,2024-12-31,103.0,Moderate
